bank_name,gvkey,iid,datadate,prccd,ajexdi,trfd,adj_close,ret,prev_adj_close
BNP Paribas SA,015532,04W,2024-10-22,65.70000000,1.00000000,2.88220274,189.36072002,-0.001519757,189.36072002
BNP Paribas SA,015532,04W,2024-10-23,65.23000000,1.00000000,2.88220274,188.00608473,-0.007153729,188.00608473
BNP Paribas SA,015532,04W,2024-10-24,65.33000000,1.00000000,2.88220274,188.294305,0.0015330369,188.294305
BNP Paribas SA,015532,04W,2024-10-25,65.33000000,1.00000000,2.88220274,188.294305,0,188.294305
BNP Paribas SA,015532,04W,2024-10-28,66.02000000,1.00000000,2.88220274,190.28302489,0.0105617634,190.28302489
BNP Paribas SA,015532,04W,2024-10-29,65.94000000,1.00000000,2.88220274,190.05244868,-0.001211754,190.05244868
BNP Paribas SA,015532,04W,2024-10-30,65.50000000,1.00000000,2.88220274,188.78427947,-0.006672733,188.78427947
BNP Paribas SA,015532,04W,2024-10-31,62.75000000,1.00000000,2.88220274,180.85822194,-0.041984733,180.85822194
BNP Paribas SA,015532,04W,2024-11-01,63.04000000,1.00000000,2.88220274,181.69406073,0.0046215139,181.69406073
BNP Paribas SA,015532,04W,2024-11-04,62.87000000,1.00000000,2.88220274,181.20408626,-0.002696701,181.20408626
BNP Paribas SA,015532,04W,2024-11-05,62.74000000,1.00000000,2.88220274,180.82939991,-0.002067759,180.82939991
BNP Paribas SA,015532,04W,2024-11-06,61.07000000,1.00000000,2.88220274,176.01612133,-0.026617788,176.01612133
BNP Paribas SA,015532,04W,2024-11-07,59.05000000,1.00000000,2.88220274,170.1940718,-0.033076797,170.1940718
BNP Paribas SA,015532,04W,2024-11-08,59.76000000,1.00000000,2.88220274,172.24043574,0.0120237087,172.24043574
BNP Paribas SA,015532,04W,2024-11-11,60.94000000,1.00000000,2.88220274,175.64143498,0.0197456493,175.64143498
BNP Paribas SA,015532,04W,2024-11-12,59.38000000,1.00000000,2.88220274,171.1451987,-0.02559895,171.1451987
BNP Paribas SA,015532,04W,2024-11-13,59.12000000,1.00000000,2.88220274,170.39582599,-0.004378579,170.39582599
BNP Paribas SA,015532,04W,2024-11-14,59.47000000,1.00000000,2.88220274,171.40459695,0.0059201624,171.40459695
BNP Paribas SA,015532,04W,2024-11-15,60.11000000,1.00000000,2.88220274,173.2492067,0.0107617286,173.2492067
BNP Paribas SA,015532,04W,2024-11-18,60.42000000,1.00000000,2.88220274,174.14268955,0.0051572118,174.14268955
BNP Paribas SA,015532,04W,2024-11-19,59.31000000,1.00000000,2.88220274,170.94344451,-0.0183714,170.94344451
BNP Paribas SA,015532,04W,2024-11-20,58.49000000,1.00000000,2.88220274,168.58003826,-0.013825662,168.58003826
BNP Paribas SA,015532,04W,2024-11-21,58.22000000,1.00000000,2.88220274,167.80184352,-0.004616174,167.80184352
BNP Paribas SA,015532,04W,2024-11-22,56.92000000,1.00000000,2.88220274,164.05497996,-0.022329097,164.05497996
BNP Paribas SA,015532,04W,2024-11-25,56.98000000,1.00000000,2.88220274,164.22791213,0.001054111,164.22791213
BNP Paribas SA,015532,04W,2024-11-26,56.30000000,1.00000000,2.88220274,162.26801426,-0.011934012,162.26801426
BNP Paribas SA,015532,04W,2024-11-27,55.63000000,1.00000000,2.88220274,160.33693843,-0.011900533,160.33693843
BNP Paribas SA,015532,04W,2024-11-28,56.14000000,1.00000000,2.88220274,161.80686182,0.0091677153,161.80686182
BNP Paribas SA,015532,04W,2024-11-29,56.64000000,1.00000000,2.88220274,163.24796319,0.0089063057,163.24796319
BNP Paribas SA,015532,04W,2024-12-02,55.94000000,1.00000000,2.88220274,161.23042128,-0.012358757,161.23042128
BNP Paribas SA,015532,04W,2024-12-03,55.78000000,1.00000000,2.88220274,160.76926884,-0.002860207,160.76926884
BNP Paribas SA,015532,04W,2024-12-04,56.50000000,1.00000000,2.88220274,162.84445481,0.0129078523,162.84445481
BNP Paribas SA,015532,04W,2024-12-05,57.97000000,1.00000000,2.88220274,167.08129284,0.0260176991,167.08129284
BNP Paribas SA,015532,04W,2024-12-06,58.57000000,1.00000000,2.88220274,168.81061448,0.0103501811,168.81061448
BNP Paribas SA,015532,04W,2024-12-09,60.06000000,1.00000000,2.88220274,173.10509656,0.0254396449,173.10509656
BNP Paribas SA,015532,04W,2024-12-10,59.70000000,1.00000000,2.88220274,172.06750358,-0.005994006,172.06750358
BNP Paribas SA,015532,04W,2024-12-11,59.59000000,1.00000000,2.88220274,171.75046128,-0.001842546,171.75046128
BNP Paribas SA,015532,04W,2024-12-12,58.92000000,1.00000000,2.88220274,169.81938544,-0.011243497,169.81938544
BNP Paribas SA,015532,04W,2024-12-13,58.94000000,1.00000000,2.88220274,169.8770295,0.0003394433,169.8770295
BNP Paribas SA,015532,04W,2024-12-16,58.82000000,1.00000000,2.88220274,169.53116517,-0.002035969,169.53116517
BNP Paribas SA,015532,04W,2024-12-17,58.25000000,1.00000000,2.88220274,167.88830961,-0.009690581,167.88830961
BNP Paribas SA,015532,04W,2024-12-18,58.63000000,1.00000000,2.88220274,168.98354665,0.0065236052,168.98354665
BNP Paribas SA,015532,04W,2024-12-19,57.81000000,1.00000000,2.88220274,166.6201404,-0.013986014,166.6201404
BNP Paribas SA,015532,04W,2024-12-20,57.48000000,1.00000000,2.88220274,165.6690135,-0.005708355,165.6690135
BNP Paribas SA,015532,04W,2024-12-23,57.44000000,1.00000000,2.88220274,165.55372539,-0.000695894,165.55372539
BNP Paribas SA,015532,04W,2024-12-24,57.54000000,1.00000000,2.88220274,165.84194566,0.0017409471,165.84194566
BNP Paribas SA,015532,04W,2024-12-25,57.54000000,1.00000000,2.88220274,165.84194566,0,165.84194566
BNP Paribas SA,015532,04W,2024-12-26,57.54000000,1.00000000,2.88220274,165.84194566,0,165.84194566
BNP Paribas SA,015532,04W,2024-12-27,58.54000000,1.00000000,2.88220274,168.7241484,0.0173792145,168.7241484
BNP Paribas SA,015532,04W,2024-12-30,58.73000000,1.00000000,2.88220274,169.27176692,0.003245644,169.27176692
BNP Paribas SA,015532,04W,2024-12-31,59.22000000,1.00000000,2.88220274,170.68404626,0.0083432658,170.68404626
BNP Paribas SA,015532,04W,2025-01-01,59.22000000,1.00000000,2.88220274,170.68404626,0,170.68404626
BNP Paribas SA,015532,04W,2025-01-02,59.25000000,1.00000000,2.88220274,170.77051235,0.0005065856,170.77051235
BNP Paribas SA,015532,04W,2025-01-03,58.49000000,1.00000000,2.88220274,168.58003826,-0.012827004,168.58003826
BNP Paribas SA,015532,04W,2025-01-06,60.03000000,1.00000000,2.88220274,173.01863048,0.0263292871,173.01863048
BNP Paribas SA,015532,04W,2025-01-07,60.40000000,1.00000000,2.88220274,174.0850455,0.0061635849,174.0850455
BNP Paribas SA,015532,04W,2025-01-08,60.14000000,1.00000000,2.88220274,173.33567278,-0.004304636,173.33567278
BNP Paribas SA,015532,04W,2025-01-09,59.95000000,1.00000000,2.88220274,172.78805426,-0.003159295,172.78805426
BNP Paribas SA,015532,04W,2025-01-10,59.35000000,1.00000000,2.88220274,171.05873262,-0.01000834,171.05873262
BNP Paribas SA,015532,04W,2025-01-13,59.64000000,1.00000000,2.88220274,171.89457141,0.0048862679,171.89457141
BNP Paribas SA,015532,04W,2025-01-14,60.81000000,1.00000000,2.88220274,175.26674862,0.0196177062,175.26674862
BNP Paribas SA,015532,04W,2025-01-15,62.08000000,1.00000000,2.88220274,178.9271461,0.0208847229,178.9271461
BNP Paribas SA,015532,04W,2025-01-16,62.21000000,1.00000000,2.88220274,179.30183246,0.0020940722,179.30183246
BNP Paribas SA,015532,04W,2025-01-17,62.24000000,1.00000000,2.88220274,179.38829854,0.0004822376,179.38829854
BNP Paribas SA,015532,04W,2025-01-20,62.95000000,1.00000000,2.88220274,181.43466248,0.011407455,181.43466248
BNP Paribas SA,015532,04W,2025-01-21,63.11000000,1.00000000,2.88220274,181.89581492,0.0025416998,181.89581492
BNP Paribas SA,015532,04W,2025-01-22,62.31000000,1.00000000,2.88220274,179.59005273,-0.01267628,179.59005273
BNP Paribas SA,015532,04W,2025-01-23,63.38000000,1.00000000,2.88220274,182.67400966,0.0171722035,182.67400966
BNP Paribas SA,015532,04W,2025-01-24,63.61000000,1.00000000,2.88220274,183.33691629,0.003628905,183.33691629
BNP Paribas SA,015532,04W,2025-01-27,64.23000000,1.00000000,2.88220274,185.12388199,0.0097468951,185.12388199
BNP Paribas SA,015532,04W,2025-01-28,64.58000000,1.00000000,2.88220274,186.13265295,0.0054491671,186.13265295
BNP Paribas SA,015532,04W,2025-01-29,64.67000000,1.00000000,2.88220274,186.3920512,0.0013936203,186.3920512
BNP Paribas SA,015532,04W,2025-01-30,65.66000000,1.00000000,2.88220274,189.24543191,0.0153084893,189.24543191
BNP Paribas SA,015532,04W,2025-01-31,65.72000000,1.00000000,2.88220274,189.41836407,0.0009137984,189.41836407
BNP Paribas SA,015532,04W,2025-02-03,64.32000000,1.00000000,2.88220274,185.38328024,-0.021302495,185.38328024
BNP Paribas SA,015532,04W,2025-02-04,67.05000000,1.00000000,2.88220274,193.25169372,0.0424440299,193.25169372
BNP Paribas SA,015532,04W,2025-02-05,66.40000000,1.00000000,2.88220274,191.37826194,-0.009694258,191.37826194
BNP Paribas SA,015532,04W,2025-02-06,68.26000000,1.00000000,2.88220274,196.73915903,0.0280120482,196.73915903
BNP Paribas SA,015532,04W,2025-02-07,69.45000000,1.00000000,2.88220274,200.16898029,0.0174333431,200.16898029
BNP Paribas SA,015532,04W,2025-02-10,69.49000000,1.00000000,2.88220274,200.2842684,0.0005759539,200.2842684
BNP Paribas SA,015532,04W,2025-02-11,70.13000000,1.00000000,2.88220274,202.12887816,0.0092099583,202.12887816
BNP Paribas SA,015532,04W,2025-02-12,70.94000000,1.00000000,2.88220274,204.46346238,0.0115499786,204.46346238
BNP Paribas SA,015532,04W,2025-02-13,70.10000000,1.00000000,2.88220274,202.04241207,-0.011840992,202.04241207
BNP Paribas SA,015532,04W,2025-02-14,69.95000000,1.00000000,2.88220274,201.61008166,-0.0021398,201.61008166
BNP Paribas SA,015532,04W,2025-02-17,69.83000000,1.00000000,2.88220274,201.26421733,-0.001715511,201.26421733
BNP Paribas SA,015532,04W,2025-02-18,71.09000000,1.00000000,2.88220274,204.89579279,0.0180438207,204.89579279
BNP Paribas SA,015532,04W,2025-02-19,70.30000000,1.00000000,2.88220274,202.61885262,-0.011112674,202.61885262
BNP Paribas SA,015532,04W,2025-02-20,70.87000000,1.00000000,2.88220274,204.26170818,0.0081081081,204.26170818
BNP Paribas SA,015532,04W,2025-02-21,71.12000000,1.00000000,2.88220274,204.98225887,0.0035275857,204.98225887
BNP Paribas SA,015532,04W,2025-02-24,71.08000000,1.00000000,2.88220274,204.86697076,-0.00056243,204.86697076
BNP Paribas SA,015532,04W,2025-02-25,72.11000000,1.00000000,2.88220274,207.83563958,0.0144907147,207.83563958
BNP Paribas SA,015532,04W,2025-02-26,72.72000000,1.00000000,2.88220274,209.59378325,0.0084592983,209.59378325
BNP Paribas SA,015532,04W,2025-02-27,72.61000000,1.00000000,2.88220274,209.27674095,-0.001512651,209.27674095
BNP Paribas SA,015532,04W,2025-02-28,72.86000000,1.00000000,2.88220274,209.99729164,0.0034430519,209.99729164
BNP Paribas SA,015532,04W,2025-03-03,74.02000000,1.00000000,2.88220274,213.34064681,0.0159209443,213.34064681
BNP Paribas SA,015532,04W,2025-03-04,71.69000000,1.00000000,2.88220274,206.62511443,-0.031477979,206.62511443
BNP Paribas SA,015532,04W,2025-03-05,74.66000000,1.00000000,2.88220274,215.18525657,0.0414283722,215.18525657
BNP Paribas SA,015532,04W,2025-03-06,77.17000000,1.00000000,2.88220274,222.41958545,0.0336190731,222.41958545
BNP Paribas SA,015532,04W,2025-03-07,76.57000000,1.00000000,2.88220274,220.6902638,-0.007775042,220.6902638
BNP Paribas SA,015532,04W,2025-03-10,74.44000000,1.00000000,2.88220274,214.55117197,-0.027817683,214.55117197
BNP Paribas SA,015532,04W,2025-03-11,72.96000000,1.00000000,2.88220274,210.28551191,-0.019881784,210.28551191
BNP Paribas SA,015532,04W,2025-03-12,73.69000000,1.00000000,2.88220274,212.38951991,0.0100054825,212.38951991
BNP Paribas SA,015532,04W,2025-03-13,73.55000000,1.00000000,2.88220274,211.98601153,-0.001899851,211.98601153
BNP Paribas SA,015532,04W,2025-03-14,75.72000000,1.00000000,2.88220274,218.24039147,0.029503739,218.24039147
BNP Paribas SA,015532,04W,2025-03-17,77.91000000,1.00000000,2.88220274,224.55241547,0.0289223455,224.55241547
BNP Paribas SA,015532,04W,2025-03-18,80.21000000,1.00000000,2.88220274,231.18148178,0.0295212425,231.18148178
BNP Paribas SA,015532,04W,2025-03-19,80.86000000,1.00000000,2.88220274,233.05491356,0.0081037277,233.05491356
BNP Paribas SA,015532,04W,2025-03-20,79.05000000,1.00000000,2.88220274,227.8381266,-0.022384368,227.8381266
BNP Paribas SA,015532,04W,2025-03-21,79.72000000,1.00000000,2.88220274,229.76920243,0.0084756483,229.76920243
BNP Paribas SA,015532,04W,2025-03-24,79.43000000,1.00000000,2.88220274,228.93336364,-0.003637732,228.93336364
BNP Paribas SA,015532,04W,2025-03-25,81.58000000,1.00000000,2.88220274,235.13009953,0.0270678585,235.13009953
BNP Paribas SA,015532,04W,2025-03-26,80.40000000,1.00000000,2.88220274,231.7291003,-0.014464329,231.7291003
BNP Paribas SA,015532,04W,2025-03-27,79.67000000,1.00000000,2.88220274,229.6250923,-0.009079602,229.6250923
BNP Paribas SA,015532,04W,2025-03-28,78.55000000,1.00000000,2.88220274,226.39702523,-0.014057989,226.39702523
BNP Paribas SA,015532,04W,2025-03-31,76.91000000,1.00000000,2.88220274,221.67021273,-0.020878421,221.67021273
BNP Paribas SA,015532,04W,2025-04-01,78.49000000,1.00000000,2.88220274,226.22409306,0.0205434924,226.22409306
BNP Paribas SA,015532,04W,2025-04-02,77.75000000,1.00000000,2.88220274,224.09126304,-0.009427953,224.09126304
BNP Paribas SA,015532,04W,2025-04-03,73.70000000,1.00000000,2.88220274,212.41834194,-0.052090032,212.41834194
BNP Paribas SA,015532,04W,2025-04-04,68.67000000,1.00000000,2.88220274,197.92086216,-0.068249661,197.92086216
BNP Paribas SA,015532,04W,2025-04-07,66.10000000,1.00000000,2.88220274,190.51360111,-0.037425368,190.51360111
BNP Paribas SA,015532,04W,2025-04-08,66.19000000,1.00000000,2.88220274,190.77299936,0.0013615734,190.77299936
BNP Paribas SA,015532,04W,2025-04-09,63.78000000,1.00000000,2.88220274,183.82689076,-0.036410334,183.82689076
BNP Paribas SA,015532,04W,2025-04-10,67.23000000,1.00000000,2.88220274,193.77049021,0.0540921919,193.77049021
BNP Paribas SA,015532,04W,2025-04-11,65.61000000,1.00000000,2.88220274,189.10132177,-0.024096386,189.10132177
BNP Paribas SA,015532,04W,2025-04-14,68.50000000,1.00000000,2.88220274,197.43088769,0.0440481634,197.43088769
BNP Paribas SA,015532,04W,2025-04-15,70.58000000,1.00000000,2.88220274,203.42586939,0.0303649635,203.42586939
BNP Paribas SA,015532,04W,2025-04-16,71.58000000,1.00000000,2.88220274,206.30807213,0.0141683196,206.30807213
BNP Paribas SA,015532,04W,2025-04-17,70.74000000,1.00000000,2.88220274,203.88702183,-0.011735122,203.88702183
BNP Paribas SA,015532,04W,2025-04-18,70.74000000,1.00000000,2.88220274,203.88702183,0,203.88702183
BNP Paribas SA,015532,04W,2025-04-21,70.74000000,1.00000000,2.88220274,203.88702183,0,203.88702183
BNP Paribas SA,015532,04W,2025-04-22,71.62000000,1.00000000,2.88220274,206.42336024,0.0124399208,206.42336024
BNP Paribas SA,015532,04W,2025-04-23,73.82000000,1.00000000,2.88220274,212.76420627,0.0307176766,212.76420627
BNP Paribas SA,015532,04W,2025-04-24,72.23000000,1.00000000,2.88220274,208.18150391,-0.021538878,208.18150391
BNP Paribas SA,015532,04W,2025-04-25,72.81000000,1.00000000,2.88220274,209.8531815,0.0080299045,209.8531815
BNP Paribas SA,015532,04W,2025-04-28,74.10000000,1.00000000,2.88220274,213.57122303,0.0177173465,213.57122303
BNP Paribas SA,015532,04W,2025-04-29,74.80000000,1.00000000,2.88220274,215.58876495,0.0094466937,215.58876495
BNP Paribas SA,015532,04W,2025-04-30,74.29000000,1.00000000,2.88220274,214.11884155,-0.006818182,214.11884155
BNP Paribas SA,015532,04W,2025-05-01,74.29000000,1.00000000,2.88220274,214.11884155,0,214.11884155
BNP Paribas SA,015532,04W,2025-05-02,76.36000000,1.00000000,2.88220274,220.08500123,0.0278637771,220.08500123
BNP Paribas SA,015532,04W,2025-05-05,76.36000000,1.00000000,2.88220274,220.08500123,0,220.08500123
BNP Paribas SA,015532,04W,2025-05-06,76.00000000,1.00000000,2.88220274,219.04740824,-0.00471451,219.04740824
BNP Paribas SA,015532,04W,2025-05-07,76.02000000,1.00000000,2.88220274,219.10505229,0.0002631579,219.10505229
BNP Paribas SA,015532,04W,2025-05-08,77.00000000,1.00000000,2.88220274,221.92961098,0.0128913444,221.92961098
BNP Paribas SA,015532,04W,2025-05-09,77.50000000,1.00000000,2.88220274,223.37071235,0.0064935065,223.37071235
BNP Paribas SA,015532,04W,2025-05-12,79.05000000,1.00000000,2.88220274,227.8381266,0.02,227.8381266
BNP Paribas SA,015532,04W,2025-05-13,79.08000000,1.00000000,2.88220274,227.92459268,0.0003795066,227.92459268
BNP Paribas SA,015532,04W,2025-05-14,79.92000000,1.00000000,2.88220274,230.34564298,0.0106221548,230.34564298
BNP Paribas SA,015532,04W,2025-05-15,79.60000000,1.00000000,2.88220274,229.4233381,-0.004004004,229.4233381
BNP Paribas SA,015532,04W,2025-05-16,79.39000000,1.00000000,2.88220274,228.81807553,-0.002638191,228.81807553
BNP Paribas SA,015532,04W,2025-05-19,77.15000000,1.00000000,3.06114961,236.16769241,0.0321199139,236.16769241
BNP Paribas SA,015532,04W,2025-05-20,77.64000000,1.00000000,3.06114961,237.66765572,0.0063512638,237.66765572
BNP Paribas SA,015532,04W,2025-05-21,77.94000000,1.00000000,3.06114961,238.5860006,0.0038639876,238.5860006
BNP Paribas SA,015532,04W,2025-05-22,77.50000000,1.00000000,3.06114961,237.23909478,-0.005645368,237.23909478
BNP Paribas SA,015532,04W,2025-05-23,75.84000000,1.00000000,3.06114961,232.15758642,-0.021419355,232.15758642
BNP Paribas SA,015532,04W,2025-05-26,77.22000000,1.00000000,3.06114961,236.38197288,0.0181962025,236.38197288
BNP Paribas SA,015532,04W,2025-05-27,77.42000000,1.00000000,3.06114961,236.99420281,0.0025900026,236.99420281
BNP Paribas SA,015532,04W,2025-05-28,76.58000000,1.00000000,3.06114961,234.42283713,-0.01084991,234.42283713
BNP Paribas SA,015532,04W,2025-05-29,76.83000000,1.00000000,3.06114961,235.18812454,0.0032645599,235.18812454
BNP Paribas SA,015532,04W,2025-05-30,77.14000000,1.00000000,3.06114961,236.13708092,0.0040348822,236.13708092
BNP Paribas SA,015532,04W,2025-06-02,76.71000000,1.00000000,3.06114961,234.82078658,-0.005574281,234.82078658
BNP Paribas SA,015532,04W,2025-06-03,77.22000000,1.00000000,3.06114961,236.38197288,0.0066484161,236.38197288
BNP Paribas SA,015532,04W,2025-06-04,76.64000000,1.00000000,3.06114961,234.60650611,-0.007511008,234.60650611
BNP Paribas SA,015532,04W,2025-06-05,77.50000000,1.00000000,3.06114961,237.23909478,0.0112212944,237.23909478
BNP Paribas SA,015532,04W,2025-06-06,78.14000000,1.00000000,3.06114961,239.19823053,0.0082580645,239.19823053
BNP Paribas SA,015532,04W,2025-06-09,78.49000000,1.00000000,3.06114961,240.26963289,0.00447914,240.26963289
BNP Paribas SA,015532,04W,2025-06-10,76.29000000,1.00000000,3.06114961,233.53510375,-0.028029048,233.53510375
BNP Paribas SA,015532,04W,2025-06-11,76.22000000,1.00000000,3.06114961,233.32082327,-0.000917551,233.32082327
BNP Paribas SA,015532,04W,2025-06-12,76.48000000,1.00000000,3.06114961,234.11672217,0.0034111782,234.11672217
BNP Paribas SA,015532,04W,2025-06-13,75.28000000,1.00000000,3.06114961,230.44334264,-0.015690377,230.44334264
BNP Paribas SA,015532,04W,2025-06-16,77.50000000,1.00000000,3.06114961,237.23909478,0.0294899044,237.23909478
BNP Paribas SA,015532,04W,2025-06-17,75.97000000,1.00000000,3.06114961,232.55553587,-0.019741935,232.55553587
BNP Paribas SA,015532,04W,2025-06-18,76.57000000,1.00000000,3.06114961,234.39222564,0.0078978544,234.39222564
BNP Paribas SA,015532,04W,2025-06-19,74.64000000,1.00000000,3.06114961,228.48420689,-0.025205694,228.48420689
BNP Paribas SA,015532,04W,2025-06-20,74.30000000,1.00000000,3.06114961,227.44341602,-0.004555198,227.44341602
BNP Paribas SA,015532,04W,2025-06-23,73.08000000,1.00000000,3.06114961,223.7088135,-0.016419919,223.7088135
BNP Paribas SA,015532,04W,2025-06-24,75.38000000,1.00000000,3.06114961,230.7494576,0.0314723591,230.7494576
BNP Paribas SA,015532,04W,2025-06-25,75.21000000,1.00000000,3.06114961,230.22906217,-0.00225524,230.22906217
BNP Paribas SA,015532,04W,2025-06-26,75.27000000,1.00000000,3.06114961,230.41273114,0.0007977663,230.41273114
BNP Paribas SA,015532,04W,2025-06-27,76.90000000,1.00000000,3.06114961,235.40240501,0.021655374,235.40240501
BNP Paribas SA,015532,04W,2025-06-30,76.32000000,1.00000000,3.06114961,233.62693824,-0.007542263,233.62693824
BNP Paribas SA,015532,04W,2025-07-01,75.20000000,1.00000000,3.06114961,230.19845067,-0.014675052,230.19845067
BNP Paribas SA,015532,04W,2025-07-02,76.63000000,1.00000000,3.06114961,234.57589461,0.0190159574,234.57589461
BNP Paribas SA,015532,04W,2025-07-03,76.58000000,1.00000000,3.06114961,234.42283713,-0.000652486,234.42283713
BNP Paribas SA,015532,04W,2025-07-04,74.88000000,1.00000000,3.06114961,229.2188828,-0.022199008,229.2188828
BNP Paribas SA,015532,04W,2025-07-07,75.94000000,1.00000000,3.06114961,232.46370138,0.0141559829,232.46370138
BNP Paribas SA,015532,04W,2025-07-08,76.41000000,1.00000000,3.06114961,233.9024417,0.0061890967,233.9024417
BNP Paribas SA,015532,04W,2025-07-09,78.87000000,1.00000000,3.06114961,241.43286974,0.0321947389,241.43286974
BNP Paribas SA,015532,04W,2025-07-10,77.91000000,1.00000000,3.06114961,238.49416612,-0.012171928,238.49416612
BNP Paribas SA,015532,04W,2025-07-11,76.60000000,1.00000000,3.06114961,234.48406013,-0.016814273,234.48406013
BNP Paribas SA,015532,04W,2025-07-14,76.68000000,1.00000000,3.06114961,234.72895209,0.0010443864,234.72895209
BNP Paribas SA,015532,04W,2025-07-15,76.23000000,1.00000000,3.06114961,233.35143477,-0.005868545,233.35143477
BNP Paribas SA,015532,04W,2025-07-16,76.08000000,1.00000000,3.06114961,232.89226233,-0.001967729,232.89226233
BNP Paribas SA,015532,04W,2025-07-17,77.15000000,1.00000000,3.06114961,236.16769241,0.014064143,236.16769241
BNP Paribas SA,015532,04W,2025-07-18,77.84000000,1.00000000,3.06114961,238.27988564,0.0089436163,238.27988564
BNP Paribas SA,015532,04W,2025-07-21,77.74000000,1.00000000,3.06114961,237.97377068,-0.001284687,237.97377068
BNP Paribas SA,015532,04W,2025-07-22,77.08000000,1.00000000,3.06114961,235.95341194,-0.008489838,235.95341194
BNP Paribas SA,015532,04W,2025-07-23,78.48000000,1.00000000,3.06114961,240.23902139,0.0181629476,240.23902139
BNP Paribas SA,015532,04W,2025-07-24,78.79000000,1.00000000,3.06114961,241.18797777,0.003950051,241.18797777
BNP Paribas SA,015532,04W,2025-07-25,78.87000000,1.00000000,3.06114961,241.43286974,0.0010153573,241.43286974
BNP Paribas SA,015532,04W,2025-07-28,77.38000000,1.00000000,3.06114961,236.87175682,-0.018891847,236.87175682
BNP Paribas SA,015532,04W,2025-07-29,78.48000000,1.00000000,3.06114961,240.23902139,0.0142155596,240.23902139
BNP Paribas SA,015532,04W,2025-07-30,79.07000000,1.00000000,3.06114961,242.04509966,0.0075178389,242.04509966
BNP Paribas SA,015532,04W,2025-07-31,80.06000000,1.00000000,3.06114961,245.07563778,0.0125205514,245.07563778
BNP Paribas SA,015532,04W,2025-08-01,76.53000000,1.00000000,3.06114961,234.26977965,-0.044091931,234.26977965
BNP Paribas SA,015532,04W,2025-08-04,78.50000000,1.00000000,3.06114961,240.30024439,0.0257415393,240.30024439
BNP Paribas SA,015532,04W,2025-08-05,78.38000000,1.00000000,3.06114961,239.93290643,-0.001528662,239.93290643
BNP Paribas SA,015532,04W,2025-08-06,79.30000000,1.00000000,3.06114961,242.74916407,0.0117376882,242.74916407
BNP Paribas SA,015532,04W,2025-08-07,79.50000000,1.00000000,3.06114961,243.361394,0.0025220681,243.361394
BNP Paribas SA,015532,04W,2025-08-08,81.50000000,1.00000000,3.06114961,249.48369322,0.0251572327,249.48369322
BNP Paribas SA,015532,04W,2025-08-11,81.55000000,1.00000000,3.06114961,249.6367507,0.0006134969,249.6367507
BNP Paribas SA,015532,04W,2025-08-12,81.75000000,1.00000000,3.06114961,250.24898062,0.0024524831,250.24898062
BNP Paribas SA,015532,04W,2025-08-13,82.94000000,1.00000000,3.06114961,253.89174865,0.0145565749,253.89174865
BNP Paribas SA,015532,04W,2025-08-14,83.94000000,1.00000000,3.06114961,256.95289826,0.0120569086,256.95289826
BNP Paribas SA,015532,04W,2025-08-15,83.70000000,1.00000000,3.06114961,256.21822236,-0.002859185,256.21822236
BNP Paribas SA,015532,04W,2025-08-18,82.29000000,1.00000000,3.06114961,251.90200141,-0.016845878,251.90200141
BNP Paribas SA,015532,04W,2025-08-19,82.86000000,1.00000000,3.06114961,253.64685668,0.0069267226,253.64685668
BNP Paribas SA,015532,04W,2025-08-20,83.31000000,1.00000000,3.06114961,255.02437401,0.0054308472,255.02437401
BNP Paribas SA,015532,04W,2025-08-21,82.72000000,1.00000000,3.06114961,253.21829574,-0.007081983,253.21829574
BNP Paribas SA,015532,04W,2025-08-22,83.38000000,1.00000000,3.06114961,255.23865448,0.0079787234,255.23865448
BNP Paribas SA,015532,04W,2025-08-25,80.43000000,1.00000000,3.06114961,246.20826313,-0.035380187,246.20826313
BNP Paribas SA,015532,04W,2025-08-26,77.03000000,1.00000000,3.06114961,235.80035446,-0.042272784,235.80035446
BNP Paribas SA,015532,04W,2025-08-27,76.53000000,1.00000000,3.06114961,234.26977965,-0.006490978,234.26977965
BNP Paribas SA,015532,04W,2025-08-28,76.90000000,1.00000000,3.06114961,235.40240501,0.0048347053,235.40240501
BNP Paribas SA,015532,04W,2025-08-29,76.83000000,1.00000000,3.06114961,235.18812454,-0.000910273,235.18812454
BNP Paribas SA,015532,04W,2025-09-01,77.05000000,1.00000000,3.06114961,235.86157745,0.0028634648,235.86157745
BNP Paribas SA,015532,04W,2025-09-02,75.94000000,1.00000000,3.06114961,232.46370138,-0.01440623,232.46370138
BNP Paribas SA,015532,04W,2025-09-03,76.19000000,1.00000000,3.06114961,233.22898879,0.0032920727,233.22898879
BNP Paribas SA,015532,04W,2025-09-04,77.56000000,1.00000000,3.06114961,237.42276375,0.0179813624,237.42276375
BNP Paribas SA,015532,04W,2025-09-05,76.52000000,1.00000000,3.06114961,234.23916816,-0.013408974,234.23916816
BNP Paribas SA,015532,04W,2025-09-08,76.70000000,1.00000000,3.06114961,234.79017509,0.0023523262,234.79017509
BNP Paribas SA,015532,04W,2025-09-09,77.87000000,1.00000000,3.06114961,238.37172013,0.0152542373,238.37172013
BNP Paribas SA,015532,04W,2025-09-10,78.16000000,1.00000000,3.06114961,239.25945352,0.0037241556,239.25945352
BNP Paribas SA,015532,04W,2025-09-11,79.41000000,1.00000000,3.06114961,243.08589053,0.0159928352,243.08589053
